"exp","ver","sub","experimenter","blocktyp","sess","trial","trial_time","trial_type","t1_level","t2_level","lag","t2_lag","global_letters","local_letters","t1_pos","t1","t1_corr","t1_resp","t1_acc","t2","t2_corr","t2_resp","t2_acc","t1_rt","t2_rt"
"RSVPLG02",2.1,401,"DN","Experiment",1,115,"2024-09-24_11h30.49.097","exp","local","local",300,2,"XPYZMNFAULEC","LUEMSTHXANCY",5,"S","sS","s",1,"H","hH","h",1,0.451410800000303,0.0565239999996265
"RSVPLG02",2.1,401,"DN","Experiment",1,116,"2024-09-24_11h30.55.433","exp","global","local",300,2,"PTLSEZUANCFX","UCYPMHETZFLA",4,"S","sS","s",1,"H","hH","h",1,0.567050600002403,0.00983170000836253
"RSVPLG02",2.1,401,"DN","Experiment",1,117,"2024-09-24_11h31.01.591","exp","global","global",750,5,"YLCHEUAZSMPX","ULANTYPMZFXC",4,"H","hH","h",1,"S","sS","s",1,1.89698440000939,0.0250748000107706
"RSVPLG02",2.1,401,"DN","Experiment",1,118,"2024-09-24_11h31.08.828","exp","global","local",300,2,"ACUXZHPELFTM","TMXYFULSNEPC",6,"H","hH","h",1,"S","sS","s",1,0.751605199999176,0.23298290000821
"RSVPLG02",2.1,401,"DN","Experiment",1,119,"2024-09-24_11h31.15.241","exp","local","global",750,5,"CFTUAEPXHNYL","ZUPHLNTMYACF",4,"H","hH","h",1,"H","hH","h",1,0.851538200004143,0.0724380000028759
"RSVPLG02",2.1,401,"DN","Experiment",1,120,"2024-09-24_11h31.23.445","exp","global","local",750,5,"YTPSCMFXZNEL","UMLFACYZHNEP",4,"S","sS","s",1,"H","hH","h",1,0.743932600002154,0.968119600001955
"RSVPLG02",2.1,401,"DN","Experiment",1,121,"2024-09-24_11h31.32.483","exp","global","local",750,5,"AZTHMNECPYLF","FYNXZCALHTUP",4,"H","hH","h",1,"H","hH","h",1,0.663386100000935,0.00817829999141395
"RSVPLG02",2.1,401,"DN","Experiment",1,122,"2024-09-24_11h31.38.921","exp","global","local",300,2,"YUMFCHNPZATE","PCUMYZLHFATX",6,"H","hH","h",1,"H","hH","s",0,0.569981699998607,0.120344499999192
"RSVPLG02",2.1,401,"DN","Experiment",1,123,"2024-09-24_11h31.45.004","exp","global","local",300,2,"LZENUHPTAFMX","YATPUFESZLXM",6,"H","hH","h",1,"S","sS","s",1,0.50559540001268,0.98351960000582
"RSVPLG02",2.1,401,"DN","Experiment",1,124,"2024-09-24_11h31.51.752","exp","global","global",300,2,"FMTNSLHYECXU","CAETUXLZYFMN",5,"S","sS","s",1,"H","hH","s",0,0.96485560000292,0.599526799996966
"RSVPLG02",2.1,401,"DN","Experiment",1,125,"2024-09-24_11h31.58.663","exp","local","local",300,2,"LFPTZYUEMCXA","MCTFSUSLNAZP",5,"S","sS","s",1,"S","sS","s",1,0.425203699996928,0.249338599998737
"RSVPLG02",2.1,401,"DN","Experiment",1,126,"2024-09-24_11h32.04.681","exp","local","local",750,5,"UEZAYXMNLTFP","YCFSTZENSPLU",4,"S","sS","s",1,"S","sS","s",1,0.536770799997612,0.0404209999978775
"RSVPLG02",2.1,401,"DN","Experiment",1,127,"2024-09-24_11h32.10.855","exp","local","global",300,2,"MNEULHXZYFCA","CXESNZFLYTPA",4,"S","sS","s",1,"H","hH","h",1,0.456399899994722,0.171647499999381
"RSVPLG02",2.1,401,"DN","Experiment",1,128,"2024-09-24_11h32.17.401","exp","global","global",300,2,"MYXSTHUENFLC","FAMEUTZXPCLN",4,"S","sS","h",0,"H","hH","s",0,1.1827484999958,0.0885027000040282
"RSVPLG02",2.1,401,"DN","Experiment",1,129,"2024-09-24_11h32.23.944","exp","local","global",300,2,"LCFUXSMAPNTE","PLNSACETZUXM",4,"S","sS","s",1,"S","sS","s",1,0.240919300005771,0.136627600004431
"RSVPLG02",2.1,401,"DN","Experiment",1,130,"2024-09-24_11h32.39.244","exp","local","local",300,2,"ENFLTMUAPCYX","YEXMUSPSCZLF",6,"S","sS","s",1,"S","sS","s",1,0.386793899990153,0.152178999996977
"RSVPLG02",2.1,401,"DN","Experiment",1,131,"2024-09-24_11h32.51.802","exp","global","local",750,5,"FTMHNYEZCPAX","LXYFTNMEHCAU",4,"H","hH","h",1,"H","hH","h",1,0.600751199992374,0.0392048999929102
"RSVPLG02",2.1,401,"DN","Experiment",1,132,"2024-09-24_11h32.57.993","exp","global","global",300,2,"CFTSNHAEPMLZ","EYPZCXLNUTFM",4,"S","sS","h",0,"H","hH","s",0,0.46303739999712,0.823810700007016
"RSVPLG02",2.1,401,"DN","Experiment",1,133,"2024-09-24_11h33.04.778","exp","local","global",750,5,"XLCYFNATHMEZ","TPASNXZULCYM",4,"S","sS","s",1,"H","hH","h",1,0.832790800006478,0.969117500004359
"RSVPLG02",2.1,401,"DN","Experiment",1,134,"2024-09-24_11h33.12.172","exp","global","global",300,2,"ZMXUESFSALCP","YANZXEUMTCLP",6,"S","sS","h",0,"S","sS","h",0,1.13333840000269,0.0571215000090888
"RSVPLG02",2.1,401,"DN","Experiment",1,135,"2024-09-24_11h33.18.604","exp","local","local",300,2,"CYZPLUXFMANE","ULFPSMHZCYAE",5,"S","sS","h",0,"H","hH","h",1,1.39040860001114,1.04632350000611
"RSVPLG02",2.1,401,"DN","Experiment",1,136,"2024-09-24_11h33.26.201","exp","global","local",300,2,"MUZHPLNAYECT","AXZEFSPNUMYL",4,"H","hH","h",1,"S","sS","s",1,0.823256200004835,0.599701200000709
"RSVPLG02",2.1,401,"DN","Experiment",1,137,"2024-09-24_11h33.32.904","exp","global","global",300,2,"FZXHESNCYPAM","LFCTZMPUEAXN",4,"H","hH","h",1,"S","sS","h",0,0.722407099994598,0.167595799997798
"RSVPLG02",2.1,401,"DN","Experiment",1,138,"2024-09-24_11h33.39.160","exp","local","global",750,5,"AETZCXLMSNYU","CYFHANPLMETX",4,"H","hH","h",1,"S","sS","s",1,0.743470599991269,0.460090799999307
"RSVPLG02",2.1,401,"DN","Experiment",1,139,"2024-09-24_11h33.45.702","exp","global","local",750,5,"ZUNHFAMLEXYT","YCFENLTZSUXA",4,"H","hH","h",1,"S","sS","s",1,0.865019899996696,1.33624819999386
"RSVPLG02",2.1,401,"DN","Experiment",1,140,"2024-09-24_11h33.53.275","exp","global","global",300,2,"EMPTHYHUFXAZ","TMYPNFUELZCA",5,"H","hH","h",1,"H","hH","h",1,0.610683899998548,0.296774500005995
"RSVPLG02",2.1,401,"DN","Experiment",1,141,"2024-09-24_11h34.00.058","exp","global","local",300,2,"TEMCHZYAPLFX","ZNTAXMHFECLY",5,"H","hH","s",0,"H","hH","h",1,0.806547499989392,0.647938499998418
"RSVPLG02",2.1,401,"DN","Experiment",1,142,"2024-09-24_11h34.07.017","exp","local","global",300,2,"XANCTYSLUPFZ","LYPNHCEZXMFU",5,"H","hH","h",1,"S","sS","h",0,0.712218200002098,0.0401273999887053
"RSVPLG02",2.1,401,"DN","Experiment",1,143,"2024-09-24_11h34.13.130","exp","local","global",300,2,"ZTEXPYHMFACU","XCPEHTLZNAYF",5,"H","hH","h",1,"H","hH","s",0,0.836408400005894,0.00899600000411738
"RSVPLG02",2.1,401,"DN","Experiment",1,144,"2024-09-24_11h34.19.371","exp","local","local",750,5,"FNULCTXEPYAZ","XLMZASPUECHF",6,"S","sS","s",1,"H","hH","h",1,0.684723300000769,0.712828100004117
"RSVPLG02",2.1,401,"DN","Experiment",1,145,"2024-09-24_11h34.27.709","exp","global","global",750,5,"MLNSAPEXHTFU","XLPACZEFYMNU",4,"S","sS","s",1,"H","hH","h",1,1.34845449999557,0.615929899999173
"RSVPLG02",2.1,401,"DN","Experiment",1,146,"2024-09-24_11h34.35.053","exp","local","global",750,5,"ZTMNCAPLYUSF","MPLZTSEYFXCA",6,"S","sS","s",1,"S","sS","s",1,1.22349409999151,0.567234700007248
"RSVPLG02",2.1,401,"DN","Experiment",1,147,"2024-09-24_11h34.42.156","exp","global","local",300,2,"PEYCSZATNLUF","YLFXNTSUPCAZ",5,"S","sS","h",0,"S","sS","s",1,0.505540099999052,0.185198199993465
"RSVPLG02",2.1,401,"DN","Experiment",1,148,"2024-09-24_11h34.48.124","exp","global","global",750,5,"YENLMSTPCZHU","YTLUZNPACFMX",6,"S","sS","s",1,"H","hH","h",1,0.821116999999504,0.0885639000043739
"RSVPLG02",2.1,401,"DN","Experiment",1,149,"2024-09-24_11h34.54.781","exp","global","local",300,2,"AZLESNTMYXFU","PECANLHTXUFM",5,"S","sS","s",1,"H","hH","h",1,0.262859299997217,0.567956599988975
"RSVPLG02",2.1,401,"DN","Experiment",1,150,"2024-09-24_11h35.01.384","exp","global","local",300,2,"NAFUHCYPLXMT","ZAMUYPHXLCTE",5,"H","hH","s",0,"H","hH","h",1,0.564987500009011,0.0410078999993857
"RSVPLG02",2.1,401,"DN","Experiment",1,151,"2024-09-24_11h35.07.691","exp","global","local",300,2,"CFAUSZEXTPNY","UXZNMYSFPTEL",5,"S","sS","s",1,"S","sS","s",1,0.651915800001007,0.311077400008799
"RSVPLG02",2.1,401,"DN","Experiment",1,152,"2024-09-24_11h35.14.187","exp","global","local",750,5,"FXLSZMCUTYAE","CFTNZXUPHAYE",4,"S","sS","s",1,"H","hH","h",1,0.619631499997922,0.0140162000025157
"RSVPLG02",2.1,401,"DN","Experiment",1,153,"2024-09-24_11h35.20.193","exp","local","local",750,5,"YFNMZXLTCPEA","PAZLYSXFEUHM",6,"S","sS","s",1,"H","hH","h",1,0.675078100000974,0.760660800006008
"RSVPLG02",2.1,401,"DN","Experiment",1,154,"2024-09-24_11h35.26.908","exp","local","local",750,5,"NZAPLYUCTMXE","NYLTZSEFCPSX",6,"S","sS","s",1,"S","sS","s",1,0.48900099999446,0.0723839000129374
"RSVPLG02",2.1,401,"DN","Experiment",1,155,"2024-09-24_11h35.35.419","exp","local","global",750,5,"FEPALXCZTHNM","TCXMSPNEFLYU",5,"S","sS","s",1,"H","hH","h",1,0.66944159999548,0.201463400007924
"RSVPLG02",2.1,401,"DN","Experiment",1,156,"2024-09-24_11h35.42.766","exp","local","global",300,2,"TXZFMPASNYCU","CMZFUHYXPETA",6,"H","hH","h",1,"S","sS","h",0,0.663462500000605,0.0572523000009824
"RSVPLG02",2.1,401,"DN","Experiment",1,157,"2024-09-24_11h35.48.764","exp","global","global",750,5,"LAZHNECYHXPM","FYZPNXALTUEC",4,"H","hH","h",1,"H","hH","s",0,0.563007100005052,0.632723100003204
"RSVPLG02",2.1,401,"DN","Experiment",1,158,"2024-09-24_11h35.55.397","exp","local","global",300,2,"ZNPMXSFTUAEL","ECYHLUXZPNMF",4,"H","hH","s",0,"S","sS","s",1,1.02421770000365,0.20044770000095
"RSVPLG02",2.1,401,"DN","Experiment",1,159,"2024-09-24_11h36.01.914","exp","global","local",750,5,"AXMSFPCTNYZU","AXLZFPECSYTU",4,"S","sS","s",1,"S","sS","s",1,0.849648300005356,0.00687199999811128
"RSVPLG02",2.1,401,"DN","Experiment",1,160,"2024-09-24_11h36.08.252","exp","global","local",750,5,"PZTXCSUFEAYM","XCZTPLFYUAHE",6,"S","sS","s",1,"H","hH","h",1,1.15797160001239,0.47104349998699
"RSVPLG02",2.1,401,"DN","Experiment",1,161,"2024-09-24_11h36.18.501","exp","local","local",750,5,"CUZTYPMAEFNX","MATSCYPXHEFU",4,"S","sS","s",1,"H","hH","h",1,1.01056160000735,3.77299770001264
"RSVPLG02",2.1,401,"DN","Experiment",1,162,"2024-09-24_11h36.29.498","exp","global","local",300,2,"APLHYTEMUCNX","NZTFYHCAXLUP",4,"H","hH","h",1,"H","hH","h",1,0.259691600003862,0.0230206999985967
"RSVPLG02",2.1,401,"DN","Experiment",1,163,"2024-09-24_11h36.38.557","exp","global","global",750,5,"PECSUXYTSZFN","AUCXYFLNPEZM",4,"S","sS","h",0,"S","sS","h",0,1.00279289999162,0.0233840000000782
"RSVPLG02",2.1,401,"DN","Experiment",1,164,"2024-09-24_11h36.44.880","exp","local","local",750,5,"AYXEMTFLZPNU","LUMZYSFPNEST",6,"S","sS","s",1,"S","sS","s",1,0.904381700005615,1.11284109999542
"RSVPLG02",2.1,401,"DN","Experiment",1,165,"2024-09-24_11h36.51.915","exp","global","global",750,5,"ZFLENHYXPTSU","CLPXFTMAUYNZ",6,"H","hH","h",1,"S","sS","s",1,1.48274210000818,0.216477499998291
"RSVPLG02",2.1,401,"DN","Practice Both",1,1,"2024-09-24_11h12.05.251","prac","global","global",300,2,"PENUSYSXLTMA","TCNLAMUFYZEP",5,"S","sS","h",0,"S","sS","s",1,1.23438349999196,1.92775010000332
"RSVPLG02",2.1,401,"DN","Practice Both",1,2,"2024-09-24_11h12.14.918","prac","global","local",300,2,"NYEXSAZPMFCL","CEMUNASPLXTY",5,"S","sS","s",1,"S","sS","s",1,2.5950112999999,1.1120540999982
"RSVPLG02",2.1,401,"DN","Practice Both",1,3,"2024-09-24_11h12.27.575","prac","local","global",750,5,"METNYZXPFLHU","TCAYMHEZLFPX",6,"H","hH","h",1,"H","hH","s",0,2.85072109999601,1.54509269999107
"RSVPLG02",2.1,401,"DN","Practice Both",1,4,"2024-09-24_11h12.40.175","prac","local","local",750,5,"ENZMTAYFUCPL","ZMFLCHUYTXHA",6,"H","hH","h",1,"H","hH","h",1,0.911231100006262,0.599869300000137
"RSVPLG02",2.1,401,"DN","Practice Both",1,5,"2024-09-24_11h12.47.427","prac","local","global",300,2,"CPMTALSNEZYU","EPFAHUTZYXNM",5,"H","hH","h",1,"S","sS","h",0,4.09737410000525,0.887982500004
"RSVPLG02",2.1,401,"DN","Practice Both",1,6,"2024-09-24_11h12.57.988","prac","global","local",300,2,"ECFXTSAMNYUP","FYZXEMAHTULC",6,"S","sS","s",1,"H","hH","h",1,1.68396549999306,0.876725099995383
"RSVPLG02",2.1,401,"DN","Practice Both",1,7,"2024-09-24_11h13.06.280","prac","global","global",750,5,"CYNLTSAMEPHZ","EXZFYUPNLAMC",6,"S","sS","s",1,"H","hH","s",0,2.40459469999769,0.521242300004815
"RSVPLG02",2.1,401,"DN","Practice Both",1,8,"2024-09-24_11h13.14.792","prac","local","global",300,2,"UCNZYSXMLFAT","CNZHLTYMEPXU",4,"H","hH","h",1,"S","sS","s",1,1.39774770000076,1.35757350000495
"RSVPLG02",2.1,401,"DN","Practice Both",1,9,"2024-09-24_11h13.22.922","prac","local","local",750,5,"TACXENFPYMLU","LMPHUACTHENZ",4,"H","hH","h",1,"H","hH","h",1,1.0012529999949,0.414319400006207
"RSVPLG02",2.1,401,"DN","Practice Both",1,10,"2024-09-24_11h13.32.644","prac","local","local",300,2,"NTFYZMAEULXC","UCPASMHFZNXL",5,"S","sS","s",1,"H","hH","h",1,3.71235820000584,0.503900199997588
"RSVPLG02",2.1,401,"DN","Practice Both",1,11,"2024-09-24_11h13.44.054","prac","global","local",750,5,"PLYHNTEMFZUC","YNFUECXZHTMP",4,"H","hH","s",0,"H","hH","h",1,1.99510299999383,0.680659700010438
"RSVPLG02",2.1,401,"DN","Practice Both",1,12,"2024-09-24_11h13.52.373","prac","local","local",300,2,"MYUPXLTENZCA","CNFZUHYHEPLA",6,"H","hH","h",1,"H","hH","h",1,1.47003650000261,0.329601299992646
"RSVPLG02",2.1,401,"DN","Practice Both",1,13,"2024-09-24_11h13.59.783","prac","global","global",750,5,"YLUEHTPZNSXC","MTLUENFZAXYP",5,"H","hH","h",1,"S","sS","s",1,1.46609120001085,0.327589499996975
"RSVPLG02",2.1,401,"DN","Practice Both",1,14,"2024-09-24_11h14.07.542","prac","global","global",300,2,"EZMHUHTALYCX","YNXECAPLFMTU",4,"H","hH","h",1,"H","hH","h",1,1.04748049999762,0.296664599998621
"RSVPLG02",2.1,401,"DN","Practice Both",1,15,"2024-09-24_11h14.14.612","prac","local","global",750,5,"FTEMUNXZYHAC","LYNPSUAZXTEC",5,"S","sS","s",1,"H","hH","h",1,1.79904050000187,0.474092699994799
"RSVPLG02",2.1,401,"DN","Practice Both",1,16,"2024-09-24_11h14.22.871","prac","global","local",750,5,"MYXFSEAPUZCN","TCUYPXMAFHEN",5,"S","sS","s",1,"H","hH","h",1,0.944858599992585,0.344646700003068
"RSVPLG02",2.1,401,"DN","Practice T1",1,1,"2024-09-24_11h07.25.992","prac","global","local",300,2,"NZFHEAMLXCUT","XLNPYHACUEFT",4,"H","hH","h",1,"H","hH","none",-5,6.05741609999677,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,2,"2024-09-24_11h07.41.078","prac","global","global",750,5,"CUXSZEFTSAMN","XNPFTMCLYEAU",4,"S","sS","h",0,"S","sS","none",-5,4.78204089999781,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,3,"2024-09-24_11h07.52.545","prac","local","global",750,5,"LAMZTEXCHNUP","FUCHALZNTEXP",4,"H","hH","h",1,"H","hH","none",-5,0.797292800009018,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,4,"2024-09-24_11h08.00.594","prac","global","global",300,2,"EFPXHUHMYCZA","YCFLUEMZNXAT",5,"H","hH","s",0,"H","hH","none",-5,1.86427489999915,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,5,"2024-09-24_11h08.08.150","prac","local","local",750,5,"MXELAPNZYTUC","LFAMPHCEYXHN",6,"H","hH","h",1,"H","hH","none",-5,1.22337620001053,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,6,"2024-09-24_11h08.14.961","prac","global","local",300,2,"CXUYZHNMEPTL","CTUNMAZHXFLY",6,"H","hH","h",1,"H","hH","none",-5,0.843950800001039,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,7,"2024-09-24_11h08.23.010","prac","local","global",300,2,"ZFMUTHYEPLNX","UNCSYXFZTMEL",4,"S","sS","s",1,"H","hH","none",-5,1.17031630000565,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,8,"2024-09-24_11h08.30.303","prac","local","global",750,5,"XPAEMUZTYHNF","XCUAHTZEPNYL",5,"H","hH","h",1,"H","hH","none",-5,0.910019299990381,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,9,"2024-09-24_11h08.36.929","prac","local","local",300,2,"TZFLYPXACNMU","YFTSMSLNAPUZ",4,"S","sS","s",1,"S","sS","none",-5,1.12544879999768,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,10,"2024-09-24_11h08.43.684","prac","local","local",300,2,"TMEAYUZCFLXN","PYZHNSMCLFAX",4,"H","hH","h",1,"S","sS","none",-5,0.644820699992124,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,11,"2024-09-24_11h08.50.281","prac","global","global",300,2,"CXFHZSPTLEUN","PNMEFZYCAXLT",4,"H","hH","h",1,"S","sS","none",-5,0.815936700004386,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,12,"2024-09-24_11h08.56.384","prac","local","local",750,5,"EXPMLYZFCTUN","CEXFHNATMSZL",5,"H","hH","h",1,"S","sS","none",-5,0.667284499999369,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,13,"2024-09-24_11h09.02.114","prac","global","local",750,5,"ZCYEHPMNFXUT","ZXTEYMFUNSAC",5,"H","hH","s",0,"S","sS","none",-5,1.20627199999581,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,14,"2024-09-24_11h09.08.422","prac","local","global",300,2,"AZXTENHYLCPF","TEFMHCZYNPXA",5,"H","hH","h",1,"H","hH","none",-5,0.671148699999321,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,15,"2024-09-24_11h09.14.160","prac","global","local",750,5,"LZYCPHEAXNMT","LTNEUPFCAMHX",6,"H","hH","h",1,"H","hH","none",-5,0.807722600002307,0
"RSVPLG02",2.1,401,"DN","Practice T1",1,16,"2024-09-24_11h09.19.874","prac","global","global",750,5,"ELFCZHTMYNHU","CZFALTXMPYNE",6,"H","hH","h",1,"H","hH","none",-5,1.06376859999727,0
"RSVPLG02",2.1,402,"lv","Experiment",1,1,"2024-09-24_12h19.28.573","warmup","local","global",750,5,"ZPMUNYTXHLCE","TLPHEZFUACXN",4,"H","hH","h",1,"H","hH","s",0,2.09145400000853,3.79904169999645
"RSVPLG02",2.1,402,"lv","Experiment",1,2,"2024-09-24_12h19.43.910","warmup","local","global",300,2,"XEYLCUHNPZFA","CNPAHEXZTLMY",5,"H","hH","h",1,"H","hH","h",1,1.43194219999714,1.38511039999139
"RSVPLG02",2.1,402,"lv","Experiment",1,3,"2024-09-24_12h19.57.531","warmup","global","global",300,2,"TELYMSUSXCFN","LCAUNTEPYZMX",6,"S","sS","s",1,"S","sS","h",0,1.28590970000369,1.27233870000055
"RSVPLG02",2.1,402,"lv","Experiment",1,4,"2024-09-24_12h20.06.539","warmup","local","local",300,2,"TAMLXFUZCNPY","YCELZHTHFXPM",6,"H","hH","h",1,"H","hH","h",1,0.904743699997198,0.264593800005969
"RSVPLG02",2.1,402,"lv","Experiment",1,5,"2024-09-24_12h20.15.579","warmup","global","local",750,5,"ENLCMHFPAUYT","TLECFNXZMAHU",6,"H","hH","s",0,"H","hH","h",1,2.01684399999795,0.42420619999757
"RSVPLG02",2.1,402,"lv","Experiment",1,6,"2024-09-24_12h20.23.791","exp","global","local",750,5,"YMXHLUAZTNPC","TNYULEXCSPZA",4,"H","hH","s",0,"S","sS","s",1,3.87570659999619,0.151952599990182
"RSVPLG02",2.1,402,"lv","Experiment",1,7,"2024-09-24_12h20.33.610","exp","global","global",750,5,"CXEPLHTMFZHA","XMEPTUFYZCNL",6,"H","hH","s",0,"H","hH","h",1,3.02238570000918,0.350109799997881
"RSVPLG02",2.1,402,"lv","Experiment",1,8,"2024-09-24_12h20.43.932","exp","global","local",300,2,"MUTSYAPCNFLX","UPNFEHAZTMCX",4,"S","sS","s",1,"H","hH","s",0,1.30844340000476,0.344319700001506
"RSVPLG02",2.1,402,"lv","Experiment",1,9,"2024-09-24_12h20.51.759","exp","global","global",750,5,"ZMUCHTXLPHNF","PTYLNZACEUFX",5,"H","hH","s",0,"H","hH","h",1,0.93006320000859,0.296705899992958
"RSVPLG02",2.1,402,"lv","Experiment",1,10,"2024-09-24_12h20.59.900","exp","global","local",300,2,"MYNHLAZPXFUC","LFNXAHTEYCZM",4,"H","hH","h",1,"H","hH","s",0,3.62943860000814,1.41525980000733
"RSVPLG02",2.1,402,"lv","Experiment",1,11,"2024-09-24_12h21.10.795","exp","global","global",750,5,"YZXSFLCESPMU","XLUAYZEMNFTP",4,"S","sS","s",1,"S","sS","s",1,0.868746599997394,0.311563600000227
"RSVPLG02",2.1,402,"lv","Experiment",1,12,"2024-09-24_12h21.17.470","exp","local","local",750,5,"YPTXCALNZFME","FXUZMSLNETHA",6,"S","sS","s",1,"H","hH","h",1,1.00878080000984,0.365266699998756
"RSVPLG02",2.1,402,"lv","Experiment",1,13,"2024-09-24_12h21.24.766","exp","global","global",750,5,"CZNUESFTAYSP","NMAFTECLUZYP",6,"S","sS","h",0,"S","sS","s",1,2.24109860000317,0.201231400002143
"RSVPLG02",2.1,402,"lv","Experiment",1,14,"2024-09-24_12h21.33.259","exp","local","local",750,5,"ULCANYPFXEZT","UZPXLHYMTESC",6,"H","hH","h",1,"S","sS","s",1,1.24015199999849,0.312606100007542
"RSVPLG02",2.1,402,"lv","Experiment",1,15,"2024-09-24_12h21.41.741","exp","global","local",300,2,"YMFHAZELXNCU","PXEMUSTAYCLZ",4,"H","hH","s",0,"S","sS","s",1,1.71166660000745,0.233024500004831
"RSVPLG02",2.1,402,"lv","Experiment",1,16,"2024-09-24_12h21.49.612","exp","global","global",750,5,"LUXYSMZANSPT","YFUZEXCLPMTA",5,"S","sS","s",1,"S","sS","s",1,1.51616480000666,0.302340700000059
"RSVPLG02",2.1,402,"lv","Experiment",1,17,"2024-09-24_12h21.58.381","exp","global","global",300,2,"LEUASFHZYPTN","ALZCXYUNETMP",5,"S","sS","s",1,"H","hH","s",0,1.62594230000104,0.4573914000066
"RSVPLG02",2.1,402,"lv","Experiment",1,18,"2024-09-24_12h22.06.793","exp","local","local",300,2,"PZXCMTYNUFLA","TMALPHCHYNEZ",6,"H","hH","h",1,"H","hH","s",0,1.18027460000303,0.696867999999085
"RSVPLG02",2.1,402,"lv","Experiment",1,19,"2024-09-24_12h22.14.831","exp","local","global",300,2,"TMCYPHLAEZUN","ZUFHNPTALEYC",4,"H","hH","h",1,"H","hH","h",1,0.996977700007847,1.52920799999265
"RSVPLG02",2.1,402,"lv","Experiment",1,20,"2024-09-24_12h22.23.279","exp","local","local",750,5,"XUNECFTZLPMA","FANLSPEMUSCT",5,"S","sS","s",1,"S","sS","s",1,0.747506699990481,0.120543099998031
"RSVPLG02",2.1,402,"lv","Experiment",1,21,"2024-09-24_12h22.30.576","exp","global","local",300,2,"NUMLESZAFPYX","LFEAPCZHXTMN",6,"S","sS","s",1,"H","hH","h",1,1.69784199999413,0.999670299992431
"RSVPLG02",2.1,402,"lv","Experiment",1,22,"2024-09-24_12h22.39.087","exp","global","local",750,5,"EMCSTYFAUZPX","AYLEPCNXSUZM",4,"S","sS","s",1,"S","sS","h",0,2.0739009000099,0.904797099996358
"RSVPLG02",2.1,402,"lv","Experiment",1,23,"2024-09-24_12h22.47.949","exp","local","local",300,2,"FUTMPXYCLZEA","XZLHPHCFTYAE",4,"H","hH","h",1,"H","hH","h",1,0.7323611999891,0.105465599990566
"RSVPLG02",2.1,402,"lv","Experiment",1,24,"2024-09-24_12h22.54.974","exp","local","global",300,2,"CMPNLXSTFYZA","NYFXHZLEPCMU",5,"H","hH","s",0,"S","sS","s",1,2.72049930000503,1.04799289999937
"RSVPLG02",2.1,402,"lv","Experiment",1,25,"2024-09-24_12h23.05.469","exp","local","global",300,2,"TCANMZSXPLEF","TYLFHCNAEXMP",5,"H","hH","h",1,"S","sS","s",1,0.911053000003449,0.551879699996789
"RSVPLG02",2.1,402,"lv","Experiment",1,26,"2024-09-24_12h23.13.076","exp","global","local",750,5,"TCEHLNPXYMAU","APEYXNZLSCMU",4,"H","hH","h",1,"S","sS","s",1,2.56163290000404,0.233298299994203
"RSVPLG02",2.1,402,"lv","Experiment",1,27,"2024-09-24_12h23.23.232","exp","local","local",300,2,"FZXLEPNMTAYU","UENHCHMXPFTA",4,"H","hH","h",1,"H","hH","h",1,0.812972799991257,0.472116100005223
"RSVPLG02",2.1,402,"lv","Experiment",1,28,"2024-09-24_12h23.30.158","exp","global","local",750,5,"XTPAHLYFUEZN","TYFAXCZPESMN",5,"H","hH","s",0,"S","sS","s",1,8.01194660000328,0.0774588000058429
"RSVPLG02",2.1,402,"lv","Experiment",1,29,"2024-09-24_12h23.43.919","exp","local","global",300,2,"CXYZAPEHMLTU","YTNZAHEPLCFM",6,"H","hH","h",1,"H","hH","h",1,0.530539400002453,0.249326500008465
"RSVPLG02",2.1,402,"lv","Experiment",1,30,"2024-09-24_12h23.50.351","exp","global","global",300,2,"FMXHNSZCYUPL","YNCFPAXTEULM",4,"H","hH","s",0,"S","sS","s",1,0.537814600000274,0.231278600011137
"RSVPLG02",2.1,402,"lv","Experiment",1,31,"2024-09-24_12h23.57.630","exp","global","global",300,2,"YLXSASNUPCTF","PEYTNLMZAFUX",4,"S","sS","h",0,"S","sS","s",1,0.664551000008942,0.809475699992618
"RSVPLG02",2.1,402,"lv","Experiment",1,32,"2024-09-24_12h24.04.942","exp","local","local",750,5,"TLYECAXPMUFN","NAMHEZUCHTYP",4,"H","hH","h",1,"H","hH","h",1,1.18308710001293,0.056795600001351
"RSVPLG02",2.1,402,"lv","Experiment",1,33,"2024-09-24_12h24.11.586","exp","global","global",750,5,"ZFCSUAMEHPTY","CEYFTMZANLPU",4,"S","sS","h",0,"H","hH","h",1,0.561369400005788,0.296761799996602
